"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","ME52024t","ME52058At","ME52058Bt","ME52125t","ME52229t","ME52063t","ME52072t","ME52146At","ME52146Bt","ME52092t","ME52046t","ME52083t","ME52082t","ME52161t","ME52418At","ME52418Bt","ME72007t","ME72025t","ME72017t","ME72190t","ME72068t","ME72076t","ME72056t","ME72098t","ME72103t","ME72121t","ME72180t","ME72198t","ME72227t","ME72170t","ME72209t"
"40","FRA","Booklet 01","5021","502103","25050210314","Male",1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,-17.7355666666667,28.4069,28.4069,4.32300000000001,60.1571,-39.7579666666667,-62.4282666666667,120.0646,120.0646,-30.7390333333333,-2.02063333333334,12.9337666666667,-61.9705,-80.9600666666667,46.6121666666667,46.6121666666667,-32.1123333333333,-67.9504,82.3035,-25.0732666666667,-76.9848333333333,-51.8293666666667,-19.5738666666667,41.1675333333334,-14.866,-60.3750333333333,2.56736666666666,6.28633333333333,-60.3275,-58.9201,163.7188
"41","FRA","Booklet 01","5022","502205","25050220501","Male",1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,-39.8154,31.9444333333333,31.9444333333333,85.5341333333333,170.0205,-48.3156,-56.8054666666667,72.6443333333333,72.6443333333333,-59.6760666666667,11.4100333333333,-55.2286,-16.1737666666667,-55.7039333333333,30.7612666666667,30.7612666666667,-8.34006666666667,-58.1632666666667,48.3145,-21.1988666666667,-53.1681333333333,-57.6796666666667,-34.5288666666667,1.24306666666666,10.8406666666667,-56.3632,-41.8758666666667,-6.2424,-24.0653333333333,-43.6170333333333,138.898566666667
"42","FRA","Booklet 01","5022","502205","25050220517","Male",1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-18.3361666666667,110.866666666667,110.866666666667,-56.1479,-54.4635666666667,-62.4595,-44.3513666666667,68.7118333333333,68.7118333333333,-48.7936666666667,-35.8842333333333,-46.2392666666667,-60.7534666666667,-56.8774333333333,125.263066666667,125.263066666667,-17.6076666666667,-33.7121666666667,-60.7638,-17.5601333333333,-68.0942666666667,-54.0285333333333,-11.3539333333333,-40.2159666666667,16.5243666666667,-65.9191,0.0995333333333264,18.4804666666667,-46.9781,-26.7206333333333,282.473366666667
"43","FRA","Booklet 01","5023","502307","25050230705","Male",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-29.8316,154.879833333333,154.879833333333,-55.7734333333333,84.0479333333333,-27.3443666666667,12.843,141.622166666667,141.622166666667,-28.3188,-10.8131,-40.3178666666667,-55.9532333333333,21.0828,-13.0440666666667,-13.0440666666667,-36.8779,-46.8826333333333,-45.7697333333333,-0.361966666666675,-56.876,-31.7608333333333,-37.7169666666667,-45.437,-46.7193666666667,-76.1197666666667,62.8894,7.22993333333334,-59.8592333333333,-48.9885666666667,26.7134333333333
"44","FRA","Booklet 01","5023","502307","25050230721","Male",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,115.704133333333,125.0992,125.0992,-51.7795666666667,11.4893666666667,-59.0325333333333,-77.3287333333333,223.435333333333,223.435333333333,-62.1676666666667,-20.1740333333333,-28.295,-14.6457,-79.5452333333333,61.8860666666667,61.8860666666667,-25.2601,-65.0103666666667,27.1764,-43.8084333333333,-60.1929666666667,-67.2816333333333,-44.6289,13.741,-22.6375,-79.228,-47.2918,-64.8605333333333,-5.1566,-66.9778333333333,-3.64896666666667
"45","FRA","Booklet 01","5024","502402","25050240210","Female",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,-24.8224333333333,74.8446333333333,74.8446333333333,-21.6304666666667,-18.1078333333333,-14.1770333333333,-56.0146333333333,48.8614666666667,48.8614666666667,-40.9217666666667,-13.7223666666667,-40.9372666666667,-49.4013,-29.8775,3.67586666666666,3.67586666666666,-23.3313333333333,-19.7808,-39.72,-16.3780333333333,4.73916666666666,-44.1726333333333,7.68933333333333,4.12743333333333,41.4731333333333,-0.608333333333334,5.77353333333333,34.9497,20.2557,44.9451333333333,34.8866666666667
"46","FRA","Booklet 01","5025","502501","25050250113","Female",1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,8.05363333333334,-17.9998,-17.9998,-72.2012333333333,-81.1881333333333,11.3499666666667,-61.2468666666667,47.6799,47.6799,-48.6753333333333,-11.5879666666667,-12.3464333333333,-80.7923666666667,-69.4598,98.7100333333333,98.7100333333333,-17.0253666666667,22.7879333333333,-21.2589333333333,-52.5689333333333,-60.8955333333333,-54.5911666666667,-2.6982,658.881066666667,-7.5962,-66.1004333333333,-36.6452666666667,-45.4906,-56.4646,-41.6290333333333,-57.3904666666667
"47","FRA","Booklet 01","5026","502602","25050260212","Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-35.7950666666667,30.4168,30.4168,-78.2619666666667,-8.18543333333334,-31.6968666666667,-55.1483666666667,85.6660333333333,85.6660333333333,-79.9979666666667,21.9538,23.2020666666667,-41.9361666666667,3.12646666666667,79.5869333333333,79.5869333333333,-0.801233333333329,-17.4224,-63.5597,-52.9339333333333,59.2085666666667,28.8895333333333,-4.64523333333334,60.1117,-29.3026333333333,100.3838,-15.1108333333333,-5.90486666666666,-58.1016333333333,-51.3643,-58.0468666666667
"48","FRA","Booklet 01","5026","502602","25050260228","Male",1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,-32.7421666666667,10.601,10.601,-42.7510333333333,-67.0746666666667,-46.9825333333333,-72.2609666666667,306.608633333333,306.608633333333,-30.5215333333333,-50.3336333333333,3.84816666666666,-56.7093,-62.2583,18.3324,18.3324,-22.8914,-49.5793,-65.2115666666667,-71.6709333333333,-19.7159666666667,-49.5958333333333,56.2557333333333,20.1128333333333,-10.8913,-2.0067,-36.6244,-37.4996333333333,-1.34020000000001,-42.6342666666667,119.994833333333
"49","FRA","Booklet 01","5027","502702","25050270201","Female",1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,8.31559999999999,66.2577,66.2577,-7.41793333333334,-15.0615,5.06060000000001,-80.2224666666667,142.764666666667,142.764666666667,-37.0797666666667,-24.2302666666667,68.0102333333333,-91.7699666666667,-78.4027666666667,113.4552,113.4552,24.2558,36.8707333333333,60.5991666666667,-47.4699333333333,-32.7346,-37.4362666666667,-45.1676666666667,-68.2988333333333,-31.6847333333333,-60.9952333333333,-43.1506,-53.5449,-79.5373666666667,-83.7151333333333,69.8526666666667
"50","FRA","Booklet 01","5027","502702","25050270217","Male",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-28.1244,67.2150666666667,67.2150666666667,-12.8403666666667,-8.96123333333333,17.3629333333333,-31.0683666666667,89.7179666666667,89.7179666666667,-37.7437,-25.8624333333333,42.3758,-21.0998,-14.0628,39.8296666666667,39.8296666666667,-20.1646333333333,-30.9784666666667,-17.1214666666667,-23.6738333333333,-33.9844333333333,-21.8055666666667,-36.2319333333333,-32.3559,-44.7724333333333,-34.2386333333333,-40.3497666666667,77.6031666666667,-29.0058333333333,-17.6195333333333,31.1982333333333
"51","FRA","Booklet 01","5028","502802","25050280205","Male",1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-27.3681333333333,24.2065666666667,24.2065666666667,-39.4860333333333,-15.0394333333333,-32.324,-74.9758666666667,57.9097666666667,57.9097666666667,-23.4352666666667,33.4094333333333,-10.6973666666667,-39.2690333333333,-34.8711666666667,152.622,152.622,-15.6346333333333,-50.8578666666667,-12.7909,-30.8091333333333,-46.2802,-16.0707,22.2256666666667,17.3607333333333,12.4017666666667,-63.9305666666667,-21.0327666666667,33.9343666666667,-26.8390666666667,-37.7738,30.6773
"52","FRA","Booklet 01","5029","502901","25050290103","Male",1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,1,1,0,1,1,1,-25.3206666666667,18.6869333333333,18.6869333333333,-61.6816,-26.9781333333333,-80.3281,-93.8482333333333,81.9197,81.9197,-47.7698333333333,34.1053,49.9473333333333,-25.3,-72.5708666666667,162.757366666667,162.757366666667,29.2352,-30.9688666666667,-18.6009,15.2583333333333,-57.6433333333333,-39.7553,-35.6364333333333,-32.6098,17.9594666666667,-57.9450666666667,-29.6865,-32.2305666666667,-17.4084333333333,-33.8642666666667,146.913266666667
"53","FRA","Booklet 01","5029","502901","25050290119","Male",1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,27.745,83.4251333333333,83.4251333333333,-52.1967666666667,-47.8764,-74.0393666666667,-86.8124,137.777433333333,137.777433333333,-11.8998666666667,24.8434,-5.11396666666667,-65.2922,-64.6722,76.5400333333333,76.5400333333333,-27.7357,-67.8249,19.7377,-44.7092333333333,-41.7446,-61.7633666666667,-20.7679333333333,35.7926,-25.1988666666667,-64.1359,-17.2329,-29.1110666666667,9.81459999999998,-30.6641666666667,125.3733
"54","FRA","Booklet 01","5029","502907","25050290704","Female",1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,-33.7097333333333,49.8197666666667,49.8197666666667,-16.3001333333333,-63.0832666666667,-52.0638,-98.9461333333333,163.453366666667,163.453366666667,-44.3437666666667,-63.2909666666667,63.0288666666667,43.2157333333333,-22.5228666666667,84.2669666666667,84.2669666666667,-61.9538333333333,-46.7979333333333,4.7871,-45.0557333333333,-64.3718333333333,-58.7422333333333,-27.4281,-22.1705,-44.0658,55.9236666666667,-14.4236,-38.7286333333333,-72.3781,-50.5737333333333,178.915133333333
"55","FRA","Booklet 01","5029","502907","25050290720","Female",1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,2,1,0,1,1,0,1,1,1,1,0,1,0,1,0,15.0173666666667,54.6612,54.6612,-96.3181,-18.5298,-63.6244666666667,-102.402366666667,141.229733333333,141.229733333333,-45.0317,129.977766666667,51.3421333333333,-31.8453333333333,-84.9431666666667,141.881766666667,141.881766666667,-58.9858333333333,-80.8243,4.63236666666667,-75.7010333333333,-67.1781,-52.5130333333333,-19.2397,170.7221,-70.4858,-84.6445333333333,-31.6056,-51.4962333333333,-4.57463333333334,-58.9558666666667,51.6624666666667
"56","FRA","Booklet 01","5030","503005","25050300510","Female",1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-71.4036333333333,365.685,365.685,-34.9321333333333,-78.7330666666667,-63.9099,-73.2088666666667,156.600333333333,156.600333333333,-25.2312,-60.6022,-90.6246666666667,-92.3596333333333,-50.0622,22.1378333333333,22.1378333333333,-21.1795,-68.9133,-48.9813333333333,61.5471,-7.28013333333334,-79.8273666666667,-11.4413666666667,-74.7382,-21.4605666666667,-86.2733,-3.64383333333333,-79.1722333333333,20.5547666666667,-35.1016,8.13203333333334
"57","FRA","Booklet 01","5031","503104","25050310416","Female",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","FRA","Booklet 01","5031","503104","25050310432","Male",1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,-38.2184,71.4058666666667,71.4058666666667,-52.7202,-35.9574666666667,-60.3679,-59.7293,70.3952666666667,70.3952666666667,-42.6596666666667,44.0215,-5.71076666666667,-35.4635333333333,-48.7005333333333,34.9095666666667,34.9095666666667,35.6380666666667,-26.0788,-15.4375333333333,-31.5162,-32.6921333333333,-26.8228,28.8883333333333,22.8402333333333,6.46706666666667,7.16250000000001,-21.9155,-31.3581,48.0329,-33.9156,52.7924333333333
"59","FRA","Booklet 01","5031","503109","25050310915","Female",1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,-54.5398,141.927866666667,141.927866666667,-44.5474666666667,-78.4904,-24.2807,-58.6607333333333,81.9263333333333,81.9263333333333,-48.0411666666667,109.5339,-44.5857,-18.7699333333333,-50.7991333333333,-26.5674666666667,-26.5674666666667,-16.1297666666667,-13.0142666666667,25.8556,-31.6421666666667,-33.5063,-43.6040333333333,-49.4713,105.7922,-59.8201333333333,-67.6951666666667,-59.0327333333333,-40.7045,12.6062,-70.2971,259.271133333333
"60","FRA","Booklet 01","5031","503109","25050310931","Female",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-8.10639999999999,30.0060333333333,30.0060333333333,1.40956666666668,-53.3395333333333,-14.2258,-49.9853333333333,25.9646666666667,25.9646666666667,-39.8225,-19.9256666666667,-1.5716,49.6745,3.73043333333334,20.6140666666667,20.6140666666667,-25.1739666666667,-40.5189666666667,-34.3210333333333,3.32536666666667,55.2917,-35.6912333333333,-28.5395333333333,56.0439666666667,-0.16109999999999,-25.1884333333333,-2.90459999999999,56.5234333333333,-45.6887333333333,-20.7719666666667,66.7679
"61","FRA","Booklet 01","5032","503204","25050320402","Female",1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","FRA","Booklet 01","5032","503204","25050320418","Male",1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","FRA","Booklet 01","5033","503301","25050330103","Male",1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,-34.2714333333333,33.0781333333333,33.0781333333333,-57.8975666666667,12.9198666666667,-78.4702,-77.6125333333333,59.9634,59.9634,-39.7481,13.9563,31.9342333333333,-19.9329,-4.7026,131.128033333333,131.128033333333,-19.7448333333333,-57.9358,-19.5877666666667,-25.6493,-19.4286333333333,-44.4084333333333,3.08563333333333,76.9255666666667,-27.7118333333333,-55.4444333333333,-22.4098,-15.1485666666667,-58.2871333333333,7.30783333333333,83.9233
"64","FRA","Booklet 01","5033","503301","25050330119","Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-50.7718,27.4515333333333,27.4515333333333,-52.6059666666667,-61.3169666666667,-55.8010333333333,-71.7081666666667,130.242366666667,130.242366666667,-61.7303,-3.1527,-30.9948333333333,-73.8533666666667,-42.6157,16.6697333333333,16.6697333333333,-37.9047333333333,-38.2312666666667,-41.3157666666667,-24.0012333333333,-49.7570666666667,-32.178,39.5932,51.1438,11.7738,-49.8159666666667,21.2753,192.433533333333,6.92746666666667,0.2697,105.6108
"65","FRA","Booklet 01","5034","503405","25050340503","Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,56.3378666666667,79.8978666666667,79.8978666666667,-30.8548,-36.8305666666667,-38.8993,-35.2795333333333,15.4189,15.4189,-47.6836666666667,28.1113333333333,29.4722333333333,-20.3799,-22.6129333333333,-34.1211666666667,-34.1211666666667,28.4988333333333,-27.8312666666667,77.3476,-28.4481666666667,-61.9529666666667,-57.1614,25.8721,-4.46553333333334,0.243366666666674,132.631966666667,-23.2453333333333,35.851,-60.3275333333333,-44.0959333333333,3.31133333333332
"66","FRA","Booklet 01","5035","503504","25050350415","Female",1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,1,1,0,1,-24.4078333333333,26.3825666666667,26.3825666666667,-65.1439,-52.3708666666667,-25.3192333333333,-67.5102333333333,69.5986333333333,69.5986333333333,-75.842,19.3714,-31.4841,-53.0652666666667,-49.5199,132.588566666667,132.588566666667,-19.6886,-20.0595666666667,-0.402466666666669,-4.53786666666666,10.0610666666667,-61.5727,3.6575,141.819333333333,-38.5056,-10.5322333333333,-59.1495333333333,-22.026,-40.9814666666667,-8.7487,98.8192333333333
"67","FRA","Booklet 01","5035","503509","25050350923","Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","FRA","Booklet 01","5036","503606","25050360604","Female",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,-53.0681333333333,38.4562666666667,38.4562666666667,-70.3382333333333,-50.0022333333333,-45.6622333333333,-70.2824333333333,13.9879666666667,13.9879666666667,-31.4022333333333,-15.6542333333333,-21.0472,-43.7454,-21.1143666666667,69.6805,69.6805,-2.37176666666667,-6.06696666666666,-37.7820333333333,-51.7248,29.2978333333333,-41.7479666666667,20.1466333333333,339.8827,-33.5298666666667,-71.5689333333333,-43.8249666666667,-8.23179999999999,36.1901666666667,-39.8321666666667,89.2311666666667
"69","FRA","Booklet 01","5036","503606","25050360620","Male",1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","FRA","Booklet 01","5037","503701","25050370109","Male",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-18.4921333333333,37.7181,37.7181,-73.761,-66.8066666666667,-59.5113333333333,-61.3837333333333,124.1523,124.1523,-77.7414,-27.4170333333333,-76.7669666666667,-21.1860333333333,27.5015333333333,19.2999666666667,19.2999666666667,-46.5915666666667,-57.7557,-59.5547333333333,34.1107333333333,-22.4095,-5.52070000000001,83.0742,-68.2450666666667,35.1192666666667,-3.46953333333333,-31.3426666666667,-34.3786,22.5167333333333,-66.3127333333333,313.9839
"71","FRA","Booklet 01","5037","503701","25050370125","Female",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-53.9748,99.8182666666667,99.8182666666667,-1.31613333333334,-26.6896333333333,-56.6056666666667,-70.5959666666667,44.1174666666667,44.1174666666667,-58.6806,-47.6466666666667,34.8061,-25.957,-17.3844666666667,39.1202666666667,39.1202666666667,-42.6753,-68.7669666666667,-54.8934333333333,31.4250333333333,129.6878,-68.4332,-23.1680333333333,139.9891,60.4937333333333,-64.5685333333333,-43.5040333333333,-47.2405666666667,-47.9597666666667,-64.1459,121.6929
"72","FRA","Booklet 01","5038","503803","25050380318","Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-18.2570333333333,28.6366666666667,28.6366666666667,-25.4624666666667,-15.6664666666667,-24.6719666666667,-44.3146,90.0693666666667,90.0693666666667,-28.7195333333333,3.86353333333334,0.189,-47.9312666666667,-8.82993333333333,-1.24113333333333,-1.24113333333333,-37.2073333333333,-43.3587666666667,18.9026666666667,-41.8583666666667,-49.3335,-36.1223333333333,-0.121000000000002,-19.5146,-6.40056666666667,-24.5128333333333,-6.04303333333333,78.5528666666667,-22.7241333333333,37.3807333333333,127.231133333333
"73","FRA","Booklet 01","5038","503807","25050380703","Male",1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1.2199,40.7148333333333,40.7148333333333,-46.0986,2.04026666666667,-40.2664666666667,-47.9234666666667,43.9522666666667,43.9522666666667,-43.4801333333333,22.7534333333333,9.17336666666667,-34.1026333333333,0.894299999999994,31.7806333333333,31.7806333333333,-8.59686666666666,-28.1888666666667,17.5196,-7.0851,-18.3257,-26.1408,5.03176666666666,-9.6829,7.0819,-32.9969666666667,23.6121333333333,-0.794166666666669,-13.7635333333333,-17.0919,54.7557666666667
"74","FRA","Booklet 01","5038","503807","25050380719","Male",1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-65.3163,85.4284333333333,85.4284333333333,-64.4152333333333,-24.1183333333333,-54.6068333333333,-77.1820666666667,45.6347666666667,45.6347666666667,83.5043666666667,-40.3075666666667,-10.0061,37.7700666666667,-78.2598333333333,8.97933333333333,8.97933333333333,7.29293333333334,-70.4096,25.1758,-38.4816666666667,-50.7773,284.514566666667,-35.7671,-41.0701666666667,9.30070000000001,-50.0777333333333,-34.2543,-33.1610333333333,-18.8431666666667,-40.9420333333333,100.352866666667
"75","FRA","Booklet 01","5039","503902","25050390210","Female",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-11.4140666666667,-2.143,-2.143,-50.8998,-49.0987,-45.9894,-91.7764,138.189866666667,138.189866666667,-62.6333,-40.7307666666667,-3.13810000000001,-52.611,-68.1668,67.8353666666667,67.8353666666667,-44.4735,-40.211,-34.104,-50.1961,-47.3296333333333,-46.4223666666667,12.2492666666667,-48.736,11.8896666666667,-73.5618333333333,12.6450333333333,106.9987,19.0889,-35.2737333333333,326.130466666667
"76","FRA","Booklet 01","5039","503902","25050390226","Male",1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-40.6962,3.26076666666667,3.26076666666667,-16.8479,-46.0364666666667,-36.4895,-64.7377333333333,121.4152,121.4152,-43.1834333333333,21.7161,10.2512666666667,-70.1937333333333,1.14346666666667,97.4615,97.4615,-14.0227666666667,-51.1008333333333,-52.5971,-33.8813666666667,-50.4105666666667,-28.4615333333333,121.550566666667,50.4076333333333,-27.3538,-53.3979333333333,-20.3633,-31.1327,-32.3727,-53.5374333333333,117.473033333333
"77","FRA","Booklet 01","5040","504004","25050400407","Female",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-11.3915,56.2742666666667,56.2742666666667,-36.4302,-31.5074,-22.7034,-42.7139,131.275666666667,131.275666666667,-39.5498333333333,-14.9317,19.6260666666667,-3.59706666666666,-4.2181,5.82383333333333,5.82383333333333,-13.5604666666667,-39.7007,-21.6504333333333,-12.2874,-44.2070666666667,-45.0048,-10.7880333333333,-36.3434,3.74166666666667,-52.9893666666667,-18.2704,-1.54073333333333,-3.88846666666666,4.92896666666667,92.2301333333333
"78","FRA","Booklet 01","5040","504004","25050400423","Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-47.0396333333333,116.1733,116.1733,2.59756666666667,-32.9201666666667,-43.5893333333333,-48.0285333333333,75.1427333333333,75.1427333333333,-56.6031333333333,42.9740333333333,-4.0664,-41.6187666666667,-0.366033333333334,30.0811333333333,30.0811333333333,-2.31283333333334,-34.4588,-39.5924,-27.2368333333333,-41.8688333333333,-41.2529666666667,-25.3923333333333,11.632,-21.0895333333333,-74.4963333333333,89.6083666666667,-25.4274666666667,-42.4599,-1.61016666666667,61.8241
"79","FRA","Booklet 01","5041","504101","25050410111","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,83.0330666666667,-44.3779666666667,-44.3779666666667,-51.5648,-62.9211333333333,-4.15339999999999,-64.1942,228.2846,228.2846,-36.4182,-10.5146,230.799733333333,-71.2797666666667,-25.5351333333333,131.160566666667,131.160566666667,-27.5253333333333,-26.7389666666667,-69.0581,26.6957333333333,-68.745,-80.6190333333333,-74.6474,-68.3358,-7.58096666666667,-81.0985,-40.2973333333333,-46.3702333333333,-76.9300333333333,-6.99403333333333,30.8590333333333
